Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
149,,,,,33.0,2022-09-30T00:00:00,2022-10-06T00:00:00
148,,,,,24.0,2022-10-07T00:00:00,2022-10-13T00:00:00
147,,,,,20.0,2022-10-14T00:00:00,2022-10-20T00:00:00
146,,,,,13.0,2022-10-21T00:00:00,2022-10-27T00:00:00
145,,,,,26.0,2022-10-28T00:00:00,2022-11-03T00:00:00
144,,,,,22.0,2022-11-04T00:00:00,2022-11-10T00:00:00
143,,,,,36.0,2022-11-11T00:00:00,2022-11-17T00:00:00
142,,,,,21.0,2022-11-18T00:00:00,2022-11-24T00:00:00
141,,,,,20.0,2022-11-25T00:00:00,2022-12-01T00:00:00
140,,,,,27.0,2022-12-02T00:00:00,2022-12-08T00:00:00
139,,,,,29.0,2022-12-09T00:00:00,2022-12-15T00:00:00
138,,,,,20.0,2022-12-16T00:00:00,2022-12-22T00:00:00
137,,,,,23.0,2022-12-23T00:00:00,2022-12-29T00:00:00
136,,,,,59.0,2022-12-30T00:00:00,2023-01-05T00:00:00
135,,,,,84.0,2023-01-06T00:00:00,2023-01-12T00:00:00
134,,,,,107.0,2023-01-13T00:00:00,2023-01-19T00:00:00
133,,,,,106.0,2023-01-20T00:00:00,2023-01-26T00:00:00
132,,,,,127.0,2023-01-27T00:00:00,2023-02-02T00:00:00
131,,,,,94.0,2023-02-03T00:00:00,2023-02-09T00:00:00
130,,,,,93.0,2023-02-10T00:00:00,2023-02-16T00:00:00
129,,,,,78.0,2023-02-17T00:00:00,2023-02-23T00:00:00
128,,,,,115.0,2023-02-24T00:00:00,2023-03-02T00:00:00
127,,,,,108.0,2023-03-03T00:00:00,2023-03-09T00:00:00
126,,,,,95.0,2023-03-10T00:00:00,2023-03-16T00:00:00
125,,,,,96.0,2023-03-17T00:00:00,2023-03-23T00:00:00
124,,,,,102.0,2023-03-24T00:00:00,2023-03-30T00:00:00
123,,,,,91.0,2023-03-31T00:00:00,2023-04-06T00:00:00
122,,,,,95.0,2023-04-07T00:00:00,2023-04-13T00:00:00
121,,,,,110.0,2023-04-14T00:00:00,2023-04-20T00:00:00
120,,,,,112.0,2023-04-21T00:00:00,2023-04-27T00:00:00
119,,,,,123.0,2023-04-28T00:00:00,2023-05-04T00:00:00
118,,,,,143.0,2023-05-05T00:00:00,2023-05-11T00:00:00
