Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
198,,,,,586,2021-10-22T00:00:00,2021-10-28T00:00:00
197,,,,,659,2021-10-29T00:00:00,2021-11-04T00:00:00
196,,,,,709,2021-11-05T00:00:00,2021-11-11T00:00:00
195,,,,,546,2021-11-12T00:00:00,2021-11-18T00:00:00
194,,,,,550,2021-11-19T00:00:00,2021-11-25T00:00:00
193,,,,,623,2021-11-26T00:00:00,2021-12-02T00:00:00
192,,,,,636,2021-12-03T00:00:00,2021-12-09T00:00:00
191,,,,,691,2021-12-10T00:00:00,2021-12-16T00:00:00
190,,,,,698,2021-12-17T00:00:00,2021-12-23T00:00:00
189,,,,,556,2021-12-24T00:00:00,2021-12-30T00:00:00
188,,,,,613,2021-12-31T00:00:00,2022-01-06T00:00:00
187,,,,,693,2022-01-07T00:00:00,2022-01-13T00:00:00
186,,,,,599,2022-01-14T00:00:00,2022-01-20T00:00:00
185,,,,,599,2022-01-21T00:00:00,2022-01-27T00:00:00
184,,,,,604,2022-01-28T00:00:00,2022-02-03T00:00:00
183,,,,,610,2022-02-04T00:00:00,2022-02-10T00:00:00
182,,,,,461,2022-02-11T00:00:00,2022-02-17T00:00:00
181,,,,,680,2022-02-18T00:00:00,2022-02-24T00:00:00
180,,,,,703,2022-02-25T00:00:00,2022-03-03T00:00:00
179,,,,,648,2022-03-04T00:00:00,2022-03-10T00:00:00
178,,,,,518,2022-03-11T00:00:00,2022-03-17T00:00:00
177,,,,,573,2022-03-18T00:00:00,2022-03-24T00:00:00
176,,,,,764,2022-03-25T00:00:00,2022-03-31T00:00:00
175,,,,,722,2022-04-01T00:00:00,2022-04-07T00:00:00
174,,,,,675,2022-04-08T00:00:00,2022-04-14T00:00:00
173,,,,,745,2022-04-15T00:00:00,2022-04-21T00:00:00
172,,,,,689,2022-04-22T00:00:00,2022-04-28T00:00:00
171,,,,,663,2022-04-29T00:00:00,2022-05-05T00:00:00
170,,,,,371,2022-05-06T00:00:00,2022-05-12T00:00:00
169,,,,,383,2022-05-13T00:00:00,2022-05-19T00:00:00
168,,,,,414,2022-05-20T00:00:00,2022-05-26T00:00:00
167,,,,,501,2022-05-27T00:00:00,2022-06-02T00:00:00
166,,,,,767,2022-06-03T00:00:00,2022-06-09T00:00:00
165,,,,,623,2022-06-10T00:00:00,2022-06-16T00:00:00
164,,,,,572,2022-06-17T00:00:00,2022-06-23T00:00:00
163,,,,,489,2022-06-24T00:00:00,2022-06-30T00:00:00
162,,,,,451,2022-07-01T00:00:00,2022-07-07T00:00:00
161,,,,,435,2022-07-08T00:00:00,2022-07-14T00:00:00
160,,,,,458,2022-07-15T00:00:00,2022-07-21T00:00:00
159,,,,,459,2022-07-22T00:00:00,2022-07-28T00:00:00
158,,,,,534,2022-07-29T00:00:00,2022-08-04T00:00:00
157,,,,,551,2022-08-05T00:00:00,2022-08-11T00:00:00
156,,,,,514,2022-08-12T00:00:00,2022-08-18T00:00:00
155,,,,,321,2022-08-19T00:00:00,2022-08-25T00:00:00
154,,,,,369,2022-08-26T00:00:00,2022-09-01T00:00:00
153,,,,,376,2022-09-02T00:00:00,2022-09-08T00:00:00
152,,,,,265,2022-09-09T00:00:00,2022-09-15T00:00:00
151,,,,,367,2022-09-16T00:00:00,2022-09-22T00:00:00
150,,,,,358,2022-09-23T00:00:00,2022-09-29T00:00:00
149,,,,,383,2022-09-30T00:00:00,2022-10-06T00:00:00
148,,,,,281,2022-10-07T00:00:00,2022-10-13T00:00:00
147,,,,,208,2022-10-14T00:00:00,2022-10-20T00:00:00
146,,,,,194,2022-10-21T00:00:00,2022-10-27T00:00:00
145,,,,,246,2022-10-28T00:00:00,2022-11-03T00:00:00
144,,,,,236,2022-11-04T00:00:00,2022-11-10T00:00:00
143,,,,,252,2022-11-11T00:00:00,2022-11-17T00:00:00
142,,,,,195,2022-11-18T00:00:00,2022-11-24T00:00:00
141,,,,,200,2022-11-25T00:00:00,2022-12-01T00:00:00
140,,,,,223,2022-12-02T00:00:00,2022-12-08T00:00:00
139,,,,,240,2022-12-09T00:00:00,2022-12-15T00:00:00
138,,,,,209,2022-12-16T00:00:00,2022-12-22T00:00:00
137,,,,,221,2022-12-23T00:00:00,2022-12-29T00:00:00
136,,,,,860,2022-12-30T00:00:00,2023-01-05T00:00:00
135,,,,,1213,2023-01-06T00:00:00,2023-01-12T00:00:00
134,,,,,1319,2023-01-13T00:00:00,2023-01-19T00:00:00
133,,,,,1085,2023-01-20T00:00:00,2023-01-26T00:00:00
132,,,,,1299,2023-01-27T00:00:00,2023-02-02T00:00:00
131,,,,,1091,2023-02-03T00:00:00,2023-02-09T00:00:00
130,,,,,1176,2023-02-10T00:00:00,2023-02-16T00:00:00
129,,,,,1052,2023-02-17T00:00:00,2023-02-23T00:00:00
128,,,,,1484,2023-02-24T00:00:00,2023-03-02T00:00:00
127,,,,,1185,2023-03-03T00:00:00,2023-03-09T00:00:00
126,,,,,1089,2023-03-10T00:00:00,2023-03-16T00:00:00
125,,,,,1215,2023-03-17T00:00:00,2023-03-23T00:00:00
124,,,,,1287,2023-03-24T00:00:00,2023-03-30T00:00:00
123,,,,,1164,2023-03-31T00:00:00,2023-04-06T00:00:00
122,,,,,1212,2023-04-07T00:00:00,2023-04-13T00:00:00
121,,,,,1555,2023-04-14T00:00:00,2023-04-20T00:00:00
120,,,,,1752,2023-04-21T00:00:00,2023-04-27T00:00:00
119,,,,,1724,2023-04-28T00:00:00,2023-05-04T00:00:00
118,,,,,1736,2023-05-05T00:00:00,2023-05-11T00:00:00
117,,,,,1575,2023-05-12T00:00:00,2023-05-18T00:00:00
116,,,,,1709,2023-05-19T00:00:00,2023-05-25T00:00:00
115,,,,,1905,2023-05-26T00:00:00,2023-06-01T00:00:00
114,,,,,1749,2023-06-02T00:00:00,2023-06-08T00:00:00
113,,,,,1801,2023-06-09T00:00:00,2023-06-15T00:00:00
112,,,,,1812,2023-06-16T00:00:00,2023-06-22T00:00:00
111,,,,,1778,2023-06-23T00:00:00,2023-06-29T00:00:00
110,,,,,1629,2023-06-30T00:00:00,2023-07-06T00:00:00
109,,,,,1625,2023-07-07T00:00:00,2023-07-13T00:00:00
108,,,,,1539,2023-07-14T00:00:00,2023-07-20T00:00:00
107,,,,,1494,2023-07-21T00:00:00,2023-07-27T00:00:00
106,,,,,1657,2023-07-28T00:00:00,2023-08-03T00:00:00
105,,,,,1584,2023-08-04T00:00:00,2023-08-10T00:00:00
104,,,,,1424,2023-08-11T00:00:00,2023-08-17T00:00:00
103,,,,,1920,2023-08-18T00:00:00,2023-08-24T00:00:00
102,,,,,2084,2023-08-25T00:00:00,2023-08-31T00:00:00
101,,,,,1950,2023-09-01T00:00:00,2023-09-07T00:00:00
100,,,,,2102,2023-09-08T00:00:00,2023-09-14T00:00:00
99,,,,,1652,2023-09-15T00:00:00,2023-09-21T00:00:00
98,,,,,2251,2023-09-22T00:00:00,2023-09-28T00:00:00
97,,,,,2311,2023-09-29T00:00:00,2023-10-05T00:00:00
96,,,,,2197,2023-10-06T00:00:00,2023-10-12T00:00:00
95,,,,,1993,2023-10-13T00:00:00,2023-10-19T00:00:00
94,,,,,2056,2023-10-20T00:00:00,2023-10-26T00:00:00
93,,,,,2079,2023-10-27T00:00:00,2023-11-02T00:00:00
92,,,,,1730,2023-11-03T00:00:00,2023-11-09T00:00:00
91,,,,,1443,2023-11-10T00:00:00,2023-11-16T00:00:00
90,,,,,1339,2023-11-17T00:00:00,2023-11-23T00:00:00
89,,,,,1408,2023-11-24T00:00:00,2023-11-30T00:00:00
88,,,,,1643,2023-12-01T00:00:00,2023-12-07T00:00:00
87,,,,,1752,2023-12-08T00:00:00,2023-12-14T00:00:00
86,,,,,1599,2023-12-15T00:00:00,2023-12-21T00:00:00
85,,,,,1532,2023-12-22T00:00:00,2023-12-28T00:00:00
84,,27.666590254408543,,,1641,2023-12-29T00:00:00,2024-01-04T00:00:00
83,,23.5862178146799,,,1753,2024-01-05T00:00:00,2024-01-11T00:00:00
82,,27.28955765188324,,,1757,2024-01-12T00:00:00,2024-01-18T00:00:00
81,,35.07886873485532,,,1590,2024-01-19T00:00:00,2024-01-25T00:00:00
80,,33.71221670357078,,,1522,2024-01-26T00:00:00,2024-02-01T00:00:00
79,,30.102212628075122,,,1509,2024-02-02T00:00:00,2024-02-08T00:00:00
78,,34.655486815767276,,,1401,2024-02-09T00:00:00,2024-02-15T00:00:00
77,,31.290469557244545,,,1673,2024-02-16T00:00:00,2024-02-22T00:00:00
76,,30.32932371700361,,,1483,2024-02-23T00:00:00,2024-02-29T00:00:00
75,,27.834168876451475,,,1655,2024-03-01T00:00:00,2024-03-07T00:00:00
74,,26.72058236345802,,,1538,2024-03-08T00:00:00,2024-03-14T00:00:00
73,,24.386452628026465,,,1879,2024-03-15T00:00:00,2024-03-21T00:00:00
72,,27.467170146571725,,,1745,2024-03-22T00:00:00,2024-03-28T00:00:00
71,,28.767181235545856,,,1896,2024-03-29T00:00:00,2024-04-04T00:00:00
70,,31.209650104287626,,,1589,2024-04-05T00:00:00,2024-04-11T00:00:00
69,,33.445922060699985,,,1802,2024-04-12T00:00:00,2024-04-18T00:00:00
68,,39.12234900164658,,,1890,2024-04-19T00:00:00,2024-04-25T00:00:00
67,,30.753094207425693,,,2014,2024-04-26T00:00:00,2024-05-02T00:00:00
66,,30.723810840352776,,,1951,2024-05-03T00:00:00,2024-05-09T00:00:00
65,,32.088438386652,,,1930,2024-05-10T00:00:00,2024-05-16T00:00:00
64,,23.292243417171342,,,2020,2024-05-17T00:00:00,2024-05-23T00:00:00
63,,26.790524103799047,,,1941,2024-05-24T00:00:00,2024-05-30T00:00:00
62,,15.857845558723604,,,2062,2024-05-31T00:00:00,2024-06-06T00:00:00
